,cluster,article,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
283,24,20,0.11484999,-0.09033025,-0.2158245,-0.33305815,-0.2621666,-0.1546622,0.011397976,-0.04278415,0.22356877,-0.31597194,-0.39544863,-0.37669897,-0.33046117,0.2524092,0.04802782,0.13848817,-0.13867375,0.007386204,0.0017320794,-0.1045816,0.18861964,-0.08177654,-0.23404229,-0.10088571,-0.37133723,0.17482398,-0.13890238,0.19088021,0.19777428,-0.2688941,-0.09247845,-0.16708481,-0.014769151,0.06265529,0.18406162,0.38188884,-0.26290613,0.13914824,-0.33325326,-0.1626369,0.11118361,0.14305215,-0.110879846,-0.3640344,0.05353923,0.06682991,0.3820467,0.03465169,0.25990668,-0.08355952,-0.12195083,-0.3427691,-0.101013206,-0.19535741,0.16984093,-0.31051332,0.020657118,-0.051726744,0.49568513,0.34752658,0.14409833,0.060880072,0.04048747,0.13486084,-0.631383,-0.4907858,0.014563808,0.037761956,0.07844405,-0.17727424,0.11065396,0.069324195,-0.1270873,-0.12238979,0.13834247,0.4357313,0.04484144,-0.3746623,-0.11920133,-0.17968394,-0.19061613,-0.095767744,-0.4290241,-0.39130947,0.038925987,0.092411324,-0.11633092,0.12738925,-0.22918569,-0.17565386,0.28420195,-0.14988302,0.15829779,0.20081766,0.22415128,0.44737473
284,4,20,0.35663408,0.058261827,0.020521842,-0.03755694,-0.07907437,-0.16857718,-0.33275327,-0.17172647,0.30359975,-0.3030729,-0.44432,-0.5006682,-0.18584637,0.2484484,0.09270862,0.16965273,-0.14719217,0.16587992,0.0012316698,-0.14648762,0.27626005,-0.049221754,-0.28488797,-0.265865,-0.3762206,0.26062766,-0.15220317,0.2654379,0.37502214,0.11201502,0.09599902,-0.070151374,0.19246972,0.04212011,0.274135,0.16628133,-0.12743035,-0.05149393,-0.025533848,-0.18867144,0.26363784,0.14463055,0.07153449,0.18748267,0.19917074,-0.22063912,0.53019595,0.23838633,0.20498826,-0.12814155,-0.18826121,-0.6076978,-0.1149062,-0.15976313,-0.2482007,-0.08210666,0.32236576,-0.081001736,0.03417073,0.3373647,-0.028757762,0.039491676,0.1508595,0.13504428,-0.5910695,-0.35523674,-0.032204084,-0.29635778,0.06054295,-0.17430376,0.15522546,0.15193741,-0.16808249,-0.0032667997,0.10782925,0.06526429,0.123067275,-0.43578357,0.083517864,-0.22562432,-0.31867665,-0.1277138,-0.25837108,-0.04561757,0.016062237,0.17590886,0.14029905,-0.25736207,-0.23046063,-0.22883072,-0.11168707,-0.055500813,0.02332952,0.31333986,0.56706005,0.0008935628
285,4,20,0.3644088,0.27977017,0.10457204,0.07584004,-0.011917628,-0.004662085,-0.23672062,-0.22467417,0.25727704,-0.35285434,-0.35908064,-0.35358688,-0.08424178,0.13741791,-0.044410106,0.11876318,-0.020720087,0.15589921,-0.07084013,-0.027644923,0.20907432,0.09237373,-0.039377075,-0.102542855,-0.29654825,0.23856615,-0.10526284,0.39004746,0.25477365,-0.043119084,0.023600558,-0.15482455,0.2065175,-0.07947332,0.15433894,0.28563753,-0.32027063,-0.20238683,0.0285848,-0.13643897,0.29943854,0.1106487,0.11593885,0.13695444,0.16111428,-0.06579919,0.3457977,0.188639,0.16710418,-0.16581443,-0.066482104,-0.48898506,0.008909228,0.004812248,-0.18076889,-0.14564429,0.27007154,0.024145583,0.052838348,0.36612627,-0.10704827,0.06703532,0.113074884,-0.033447325,-0.4040966,-0.41168892,0.066850096,-0.29107755,-0.03410349,-0.3086095,0.197582,0.21648684,0.05109326,-0.03772107,0.34769624,0.13272324,0.1184547,-0.26366052,0.08245571,-0.25749946,-0.35641775,-0.28204829,-0.36225373,-0.16453251,0.049951795,0.06129465,0.12517448,-0.15786032,-0.39065927,-0.096138686,-0.17458767,-0.04566037,0.046504393,0.46856093,0.41176012,-0.08753106
286,11,20,0.29969534,0.3033653,-0.057883278,0.26189387,0.051969826,-0.11926759,-0.27825734,-0.30135775,0.09306737,-0.24975152,-0.32579517,-0.51699585,-0.028276902,0.23869087,0.013512743,0.17321831,-0.025565052,0.23458359,0.055447143,-0.16228604,0.32840326,-0.024205774,-0.10349935,-0.15618293,-0.33936995,0.22721265,-0.22098807,0.20327698,0.3676392,-0.003454148,-0.047774684,0.09148816,0.31188697,0.05341952,0.21644634,0.16474845,-0.22741902,-0.12373207,0.1347251,-0.20375803,0.3147403,0.14202222,0.13968515,0.26157838,0.2686036,-0.15703191,0.34645283,0.24583407,0.22122584,-0.22875161,-0.18437256,-0.5793162,-0.24779111,-0.05156173,-0.112264715,0.1427108,0.33337814,-0.027210997,0.041337732,0.40252736,-0.15441903,0.23561874,0.3188717,0.01522918,-0.55670804,-0.4384482,0.14748137,-0.31971362,-0.11138023,-0.10679627,0.19873604,0.055562314,-0.14097239,0.21741277,0.2598332,-0.035132002,0.25848964,-0.24505787,0.009635296,-0.302042,-0.40192562,-0.13595922,-0.25966987,-0.13259917,-0.026345413,0.11757793,-0.115783304,-0.37892288,-0.25124037,-0.2283392,-0.06309281,-0.10349233,0.12105977,0.15199418,0.3509665,-0.1761653
287,4,20,0.33687803,0.17349897,-0.037459712,0.064133234,-0.02874721,-0.010307934,-0.31584716,-0.28562748,0.12204319,-0.39821944,-0.31695658,-0.36090636,-0.123276405,0.14518914,0.06982238,0.12350601,0.105055034,0.22978498,-0.059404057,0.09233095,0.24715601,0.008183953,-0.012875009,-0.14759539,-0.33898923,0.21907045,-0.13022634,0.22159253,0.36312526,-0.011613744,0.067679554,-0.11227644,0.12298603,-0.014941482,0.27363497,0.07671302,-0.20191431,-0.10308691,0.019849248,-0.164384,0.1504123,0.20401278,0.008702438,0.21253255,0.1490573,-0.04807991,0.4525209,0.26690945,0.111598134,-0.15456,-0.091068655,-0.5786731,-0.034452327,-0.08197525,-0.24569768,-0.019959757,0.1985522,0.029030047,0.116224684,0.39610773,-0.04184082,0.25340837,0.12075723,-0.009188669,-0.4989388,-0.39859778,-0.016354853,-0.3902922,0.0052391407,-0.19431935,0.25495616,0.10942514,0.03670578,0.04830372,0.24877895,0.124549024,0.03734109,-0.2991455,-0.0028892786,-0.12581113,-0.36116946,-0.18770558,-0.33701253,-0.102900244,0.07144469,0.051873583,0.0765806,-0.31174785,-0.29826128,-0.09684434,-0.18167837,-0.06501896,0.049233183,0.44158548,0.38845196,-0.063539706
288,0,20,0.29964414,0.36484447,0.002337377,0.32632175,0.19833356,-0.1487459,-0.2082871,-0.27075866,0.14186484,-0.3832248,-0.2629532,-0.50878245,-0.2714316,0.17724425,0.02894277,0.17018378,-0.11614262,0.39123085,-0.104877986,-0.14647183,0.4075358,-0.14876793,-0.07898583,-0.10175296,-0.26003772,0.084972635,-0.12074008,0.10893704,0.31443304,-0.18657145,0.012834887,0.09998149,0.21704687,0.07219989,0.36383644,0.053461213,-0.20121758,-0.087826565,-0.008157266,-0.21364413,0.2565345,0.11095812,0.11136338,-0.037784602,0.11127766,-0.18989554,0.5853533,0.34904897,0.27186447,-0.18013379,-0.32922244,-0.58729583,-0.18422663,0.20730147,-0.2201548,0.20962858,0.23518021,-0.26512533,0.13367994,0.39877066,0.08171212,0.2692452,0.26786998,0.057621006,-0.6484962,-0.45036057,0.12157412,-0.36599797,0.06447195,-0.30164382,0.13243808,0.1805476,-0.19376698,0.09523167,0.14560945,0.070407584,0.047184125,-0.24763843,-0.1815847,-0.22289757,-0.38223162,-0.11125633,-0.3067232,-0.12835187,-0.1666421,0.049605615,-0.053006966,-0.32234305,-0.29494464,-0.09305503,0.031994402,-0.041630607,0.23410808,0.12935223,0.30794045,-0.07514774
289,14,20,0.18179654,0.28673813,-0.20149383,-0.066932365,-0.11088062,-0.033825673,-0.007682239,-0.19647217,0.106750235,-0.32973143,-0.2962091,-0.34200615,-0.251382,-0.050016183,0.116049185,0.11640332,0.13141754,0.19106615,-0.05552066,-0.051035,0.3811612,0.10725608,-0.19668889,-0.20052385,-0.28118667,0.1068186,0.16526552,0.20194474,0.33464238,-0.29246753,0.11152581,-0.031974684,0.03530874,-0.1320952,0.10697479,0.34349158,-0.13048458,-0.11740274,-0.21410424,-0.16827658,0.18731081,-0.052411783,-0.02004991,-0.10100341,-0.116740204,-0.057320084,0.3038028,0.013952751,0.15141469,-0.033371024,-0.21771067,-0.37782815,-0.093875885,0.029758047,0.06588835,0.0997262,0.04965947,-0.1318045,0.27333528,0.18801484,0.20867108,0.048512902,0.07210449,0.041510556,-0.63026994,-0.4293619,-0.16050842,-0.18043682,-0.13522774,-0.40301585,-0.037400063,0.20953569,-0.093005456,0.1460091,0.42234305,0.2133258,-0.024314096,-0.0465265,-0.022113219,-0.33384144,-0.2962498,-0.15643254,-0.2669375,-0.12881131,-0.17337334,0.21564728,0.18062232,-0.015835093,-0.034348596,-0.09806148,0.021008916,-0.2126886,0.34631753,0.3724654,0.16733879,0.2669835
290,22,20,0.37923288,0.29754895,-0.06777443,0.14923632,0.041126613,-0.2351881,-0.026436217,-0.2263936,-0.06417677,-0.39066267,-0.28284293,-0.60161,-0.24715108,0.14036846,-0.03659655,0.14280505,-0.19175026,0.20434138,0.014083557,-0.22858123,0.44836098,-0.011518312,-0.060378324,-0.16017617,-0.221711,0.23012856,-0.17344621,-0.08615228,0.29942402,-0.3817146,0.17223243,0.09748784,0.18503402,0.003664358,0.14541332,0.16837713,-0.06902647,0.008844348,-0.08135472,-0.07888787,0.3756302,0.0085704615,0.10212352,0.059037223,0.10439091,-0.13320538,0.41939935,0.26519138,0.2630789,-0.08618839,-0.28880173,-0.45169136,-0.17039019,0.17368765,-0.23647653,0.0040643103,0.36110207,-0.26941973,-0.03562253,0.4011564,-0.051399246,0.16149682,0.11792901,-0.053936917,-0.6116509,-0.2969646,0.091360964,-0.2586731,0.025363212,-0.37378576,0.026992736,0.10516603,-0.11914219,0.33217162,0.16534628,0.02792285,0.0608094,-0.31630722,-0.102800354,-0.2578456,-0.23782685,-0.1272901,-0.33356428,-0.084845655,-0.07330412,0.1950607,-0.017942041,-0.4054483,-0.29136547,-0.04867226,0.2511523,0.113809064,0.033079464,0.2080571,0.21298257,-0.037271
291,11,20,0.3585279,0.20968455,-0.19368507,0.14340903,0.09543104,-0.2051789,-0.18207256,-0.21329811,0.06494599,-0.2815001,-0.21881701,-0.42447227,-0.020964317,0.35491744,0.17567956,0.051396772,-0.20279992,-0.1171245,-0.089334235,-0.093714565,0.2672078,-0.051640015,-0.039940618,-0.06023487,-0.35540533,0.30325907,-0.27361703,0.06080156,0.2488667,0.12932348,-0.08933267,0.07612676,0.27572945,0.10558637,0.20149091,0.29660138,-0.034660686,0.13293722,0.0803212,0.002603823,0.30669257,0.12866272,0.17620341,0.12574866,0.3644899,-0.15154712,0.39586845,0.4052027,0.320565,-0.1896225,-0.12430348,-0.4600666,-0.111925505,-0.082209,-0.03530522,-0.06782031,0.34140882,-0.11776289,-0.09770765,0.30949363,-0.0070542977,0.15428697,0.20994245,0.090601146,-0.6357747,-0.38541266,0.16156884,-0.33903545,-0.21706869,-0.09053756,0.07997663,0.24938282,-0.12652595,0.08220395,0.14078239,0.176494,0.24428701,-0.31029648,0.1296937,-0.35518306,-0.28682443,-0.008971596,-0.21709824,-0.06316194,-0.04815591,0.14132626,-0.12801094,-0.22905082,-0.0942098,-0.040948346,0.074097976,-0.0974201,-0.04524142,-0.004829016,0.18772326,-0.2967477
292,18,20,0.33172458,0.43748888,-0.16840762,0.2285537,0.08826943,-0.3003662,-0.12704724,-0.16612382,0.00029194355,-0.3923164,-0.19659932,-0.5420525,-0.10831949,0.25118232,-0.06810284,0.043655682,-0.19961339,-0.10370759,-0.05538346,-0.049921606,0.23640376,-0.023152485,0.1471349,0.01765517,-0.089429446,0.08182332,-0.16104077,0.10845293,0.2863294,-0.123866335,0.094247095,0.18488184,0.27866927,-0.09862948,-0.037806895,0.1770157,-0.10676192,-0.080281,0.13438746,0.0268381,0.4628852,0.035358764,0.090657495,0.26990888,0.1549483,-0.09195272,0.3122231,0.33913377,0.22570854,-0.06839492,-0.2169005,-0.45966136,-0.16240264,-0.018528447,-0.06428801,0.12142427,0.45449558,-0.11007746,-0.029252972,0.40013903,-0.08581116,0.16993488,0.045610983,0.089388646,-0.6913085,-0.2795826,0.2979629,-0.44308034,-0.27681744,-0.07775979,-0.011860552,0.0910019,-0.037241083,0.33183458,0.19297709,0.0148570705,0.030233018,-0.13992275,0.16790204,-0.27634898,-0.31657463,-0.10739086,-0.29758638,-0.12920405,-0.08446275,0.25574014,-0.11394048,-0.405515,-0.07524304,-0.14844224,0.1310705,-0.07643156,-0.19181025,0.14231266,0.34150064,-0.18902896
293,2,20,0.49420592,0.008711842,0.042497486,-0.20684527,-0.13068707,-0.05959645,-0.1343156,-0.069090925,0.04721812,-0.3324247,-0.3172978,-0.40804517,-0.361575,0.19379193,0.14358428,0.017808715,-0.007072696,-0.020465706,-0.27104816,-0.03495639,0.26652253,-0.11263527,0.028917816,-0.25790778,-0.2469656,0.18468218,-0.12706585,0.28198868,0.24229267,-0.08285891,-0.054550413,-0.20812157,-0.061689857,-0.025400575,0.15309714,0.48391378,-0.26747102,-0.034176644,-0.2518009,-0.15679365,0.2130609,-0.028922044,-0.023771022,-0.05285449,0.18186887,0.08944481,0.4076803,0.22792196,0.2185824,-0.1562742,-0.30808604,-0.5233337,-0.048744373,-0.1797921,-0.113424845,-0.09507532,0.15808891,-0.09295052,0.3367917,0.45189407,0.17882816,0.2627349,0.12476218,0.1761227,-0.48537195,-0.5349632,-0.0885461,-0.1950095,-0.039228432,-0.15941562,0.09589281,0.17361325,-0.01356617,-0.102622025,0.16304676,0.20025349,-0.1698015,-0.41183305,-0.053309206,-0.0635687,-0.49297112,-0.066093266,-0.4724376,-0.09767106,0.0038994348,0.16294649,-0.03542471,-0.16255468,-0.24398923,0.025601618,-0.10878479,-0.23920585,0.07083451,0.1620838,0.33415222,0.2932292
294,26,20,-0.014594889,0.13190855,-0.25033078,0.05668476,0.035411708,-0.13099965,-0.05289326,-0.36029828,0.24736504,-0.18483351,-0.27458942,-0.27144906,-0.333177,0.1142206,-0.16369355,0.2844028,0.0685166,-0.03423186,-0.007917503,-0.14262651,0.32181826,0.10305862,-0.21622522,-0.086737,-0.45329842,-0.037254408,-0.11042523,0.3112664,0.2340563,-0.33691955,0.21398479,-0.016848806,-0.05947891,0.13626847,0.043020662,0.054876596,0.123540424,-0.20893468,-0.146223,0.025770852,0.17415227,0.0687318,-0.076623134,0.013044033,-0.026991634,-0.06359753,0.15575689,0.0077301324,0.22536853,-0.15540269,-0.045586806,-0.157299,-0.047249433,0.08546188,0.007584002,0.12208776,0.022882726,0.08215013,0.32786635,0.23989108,0.21223159,-0.109460115,0.2052895,-0.22088896,-0.46942484,-0.22903413,-0.16226746,-0.06566242,-0.18442632,-0.3435988,-0.0077636507,-0.12955943,-0.0013898648,0.01817724,0.1731528,0.36448672,0.023996737,-0.016887236,0.17451924,-0.018140795,-0.2246122,0.033917226,-0.31748006,-0.014623106,-0.12879615,-0.05273549,0.0878428,0.08607544,-0.12127929,-0.118773066,0.16896965,0.00044966114,-0.035010327,0.31147078,0.1935132,0.2189237
295,18,20,0.3190185,0.228905,-0.15754752,-0.03251396,0.03063282,-0.26564392,-0.22625779,-0.2719728,0.03023703,-0.41791594,-0.23728468,-0.49281406,-0.19195642,0.1138325,0.00083667535,0.09116096,-0.24626184,0.01299951,-0.19544144,-0.10391524,0.35358113,-0.018225819,0.109089926,-0.05013446,-0.34463605,0.08631149,-0.22285327,0.19873556,0.30828574,-0.087797865,0.09288936,0.05894456,0.0010604706,-0.03164211,0.2224833,0.3819491,-0.17677735,0.17363665,0.023417087,0.04037169,0.29155645,0.14550067,0.1054132,0.073570445,0.17186588,-0.10173314,0.42068073,0.21230839,0.21326056,-0.036310602,-0.22178952,-0.32214385,-0.09750118,0.046156533,-0.14578487,-0.20175114,0.2704979,-0.18990242,-0.11243651,0.25903633,-0.03884513,0.14800014,0.07830372,0.115273386,-0.6524128,-0.39727402,0.12675698,-0.15227011,0.03173359,-0.2480191,-0.07408374,0.24566662,0.09964106,0.04080694,0.23112616,-0.0071910387,-0.0694657,-0.23397838,0.07188153,-0.20897359,-0.3546226,-0.23946156,-0.46758798,-0.13113831,0.001242421,0.13106892,-0.10109741,-0.30169445,-0.1837413,-0.010177157,0.17703806,0.003952997,-0.14587103,0.14019608,0.36921448,0.042153362
296,2,20,0.30122364,-0.10604477,-0.17092998,-0.053091247,-0.18067448,-0.3548239,-0.09378421,0.032249838,-0.19687618,-0.42768008,-0.37559646,-0.4365317,-0.34375235,0.15147486,0.0440969,0.11002264,-0.16180322,-0.124674276,0.010146612,-0.13112758,0.39302772,-0.10532271,-0.047485888,-0.019762293,-0.371987,0.30670196,-0.18842201,0.35380957,0.2875481,-0.2752072,0.20596142,-0.07415819,-0.23959799,0.2056329,0.2282179,0.6413718,-0.26903412,0.22847907,-0.2876315,0.0029331585,0.2970873,0.032192577,-0.1487672,-0.18738931,0.1985886,-0.08616235,0.36087894,-0.09659931,0.2562879,0.04055233,-0.2740263,-0.32747918,-0.012722022,-0.16535857,0.012450923,-0.2913191,0.20786119,-0.15298223,0.18016003,0.06366311,0.199585,0.098446555,-0.079532295,0.20628887,-0.5532781,-0.33896512,0.015208245,0.009831246,-0.072925426,-0.18612581,-0.020588811,0.2757635,-0.0976928,-0.17810534,0.1390664,0.4477583,-0.13045181,-0.39238983,-0.040593024,-0.122634836,-0.36582962,-0.17455062,-0.50593704,-0.31455666,0.22570395,0.22633795,0.009526917,-0.2074037,-0.086319,-0.22399892,0.3115101,-0.012575496,0.05599512,0.23877344,0.3705679,0.34203336
297,18,20,0.421979,0.4478259,-0.17088139,0.13929883,-0.011572168,-0.46165505,-0.06360766,-0.13005918,0.07945153,-0.52183235,-0.21318033,-0.67162424,-0.23511831,0.1266105,-0.05487295,0.16667247,-0.25693288,0.085160606,-0.08412667,-0.088852815,0.212218,-0.12696312,-0.04546281,-0.14370301,-0.32817826,0.14120771,-0.25169247,0.13555922,0.26641193,-0.083675034,0.05251766,0.14477842,0.15249978,0.038194723,0.208668,0.37005872,-0.16594502,0.0738286,0.04130703,0.055047955,0.37320402,0.046421044,0.02002692,0.28894177,0.12886818,-0.09784069,0.46930325,0.22949593,0.22012465,-0.026163533,-0.20627367,-0.42658782,-0.12660307,0.017859124,-0.10148319,0.0017901696,0.46233854,-0.30136123,-0.1160519,0.30540657,-0.043667875,0.08267335,0.0376391,0.09930308,-0.58296376,-0.2872755,0.16553548,-0.278659,-0.1215795,-0.22491363,-0.118068285,0.1947824,0.014575193,0.27945858,0.21903175,-0.032311324,0.034874417,-0.2616946,0.07133149,-0.2640846,-0.39808166,-0.20644774,-0.4090944,-0.12037157,-0.06915523,0.34085518,-0.14434767,-0.36065623,-0.07944171,-0.12188672,0.13998368,0.007097818,-0.10003303,0.08954201,0.3644935,-0.08908979
298,11,20,0.3110014,0.39944938,-0.19119516,0.24434263,-0.088989995,-0.1437749,-0.28513283,-0.36704105,0.15200683,-0.17370483,-0.23138818,-0.5739727,-0.04335697,0.27643725,-0.089128405,0.025697637,-0.11107143,-0.043132495,-0.012997357,-0.07970264,0.4273196,0.023038624,0.015320468,-0.06083526,-0.31448707,0.15392305,-0.2590721,0.1714427,0.22869003,0.043677278,-0.018997671,0.08424636,0.31565303,-0.009373494,0.21385841,0.2833803,-0.089669324,0.0310509,0.12800807,0.01792776,0.35222018,0.1876197,0.23267482,0.13088828,0.13230142,-0.1442391,0.31595072,0.3528194,0.23953639,-0.13624384,-0.17666027,-0.5209707,-0.12108703,-0.06081323,-0.05834631,-0.0003927983,0.36912817,-0.044002973,-0.0012789809,0.3249868,-0.12860085,0.12775292,0.16781172,0.059652723,-0.67639023,-0.4778002,0.15362704,-0.35835463,-0.19180511,-0.09151969,0.17740321,0.1651918,-0.015717363,0.18416548,0.17412515,0.032126922,0.13783503,-0.24306716,0.21299219,-0.27100512,-0.28877112,-0.18196468,-0.23692183,-0.07888829,-0.09595317,0.113485,-0.11937536,-0.24494343,-0.1358397,-0.0096369535,0.07219339,-0.09280281,-0.16449824,0.16785331,0.4003363,-0.23741964
299,0,20,0.2882736,0.17605798,0.033734925,0.08317795,-0.10070648,-0.16318928,-0.14203522,-0.18098307,0.20213969,-0.3348264,-0.44074577,-0.4542328,-0.34229207,0.15364781,0.15373047,0.2021608,-0.12790513,0.32571965,-0.12005396,-0.21080184,0.3841892,-0.003939979,-0.25220445,-0.03661748,-0.37333867,0.24255337,-0.087835856,0.22082654,0.36045164,-0.09962303,0.018486023,0.038997605,0.1214705,0.017323652,0.32694086,0.17363383,-0.17653617,-0.19981992,-0.19568394,-0.1947159,0.2962243,0.104712635,0.116253376,0.006995795,0.023805233,-0.20553228,0.4954002,0.17739353,0.24392661,-0.036462434,-0.15087333,-0.5372569,-0.16028865,-0.00924616,-0.16283314,0.13616121,0.26537392,-0.1704389,0.090440705,0.3336471,0.09555077,0.026758643,0.19800705,0.06664908,-0.6575428,-0.3997514,-0.062435742,-0.11591175,-0.024682611,-0.27093524,0.09339069,0.09129887,-0.19204201,0.048291016,0.28693634,0.13830294,-0.051377513,-0.28888676,0.02086058,-0.37408,-0.18156755,0.071373336,-0.31090912,-0.21789235,-0.07175017,0.17152497,-0.01992114,-0.22282003,-0.06763294,-0.22155337,-0.02575817,-0.05135767,0.22583783,0.09124438,0.3328246,0.012494674
300,4,20,0.37816143,0.045052044,0.106195495,0.0949717,-0.052811176,-0.16255757,-0.1364857,-0.18321161,0.23211451,-0.256685,-0.45033288,-0.45366234,-0.19267811,0.21685943,-0.045949016,0.29768127,-0.15564257,0.16191186,-0.18836163,0.015250223,0.33959606,0.052582722,0.034178395,-0.20385449,-0.3022795,0.09112201,-0.20809759,0.2799457,0.3251132,-0.09343632,0.04945362,-0.16377288,0.09631738,0.07926441,0.33936968,0.26005033,-0.36373997,-0.23653913,-0.097173065,-0.10930177,0.35391572,0.11366635,0.05765092,0.09949397,0.17486599,-0.044946816,0.4147623,0.22641481,0.17142403,-0.22263838,0.022891859,-0.48597902,-0.042655144,0.02811823,-0.17756975,-0.045622423,0.3405523,-0.06704288,0.039175715,0.34371188,0.08535542,-0.036676235,0.28724432,-0.06623533,-0.54397863,-0.3510991,-0.029441303,-0.15696374,-0.06169126,-0.24470055,0.16755685,0.16746123,-0.0460257,0.17382751,0.2778953,0.052474953,0.10115563,-0.36800504,0.1035225,-0.20327269,-0.1906587,-0.13561606,-0.39702845,-0.10909677,-0.056121625,0.15378071,0.03300872,-0.17940442,-0.19858593,-0.055986807,0.046836194,-0.1438505,0.17392229,0.3305414,0.44421488,-0.11222172
301,11,20,0.3687465,0.27360976,-0.12261452,0.1479317,0.053567994,-0.18766905,-0.13791415,-0.2600969,0.130867,-0.26945427,-0.2653298,-0.54632884,-0.064144626,0.23619616,0.2131585,0.0797972,-0.030216362,0.06202437,-0.042740263,-0.098867476,0.24343933,-0.069511995,-0.28579947,-0.16404256,-0.3721092,0.22294195,-0.2787956,0.057706695,0.24252804,0.1883363,-0.19412847,0.13278298,0.22098804,0.15196258,0.22312815,0.32391196,-0.003901119,0.0035113473,0.055488512,-0.13219519,0.21591038,0.13779972,0.1397418,0.116067365,0.30815384,-0.13975148,0.35168663,0.2747559,0.33111843,-0.106315136,-0.20124274,-0.36777043,-0.08020492,0.021537935,-0.0442916,-0.110174306,0.28101873,-0.12641329,-0.08743956,0.30162215,0.05599103,0.10801877,0.17870629,-0.015939267,-0.582172,-0.39739472,0.23881604,-0.26846036,-0.11955014,-0.1024918,0.09156144,0.20081255,-0.08624378,0.15723908,0.18940799,-0.044458322,0.33984438,-0.35560268,0.13268146,-0.26274338,-0.2834389,-0.14410761,-0.21277969,0.14309543,-0.10471818,0.100709304,-0.14179158,-0.24078661,-0.014285706,0.046063367,0.26413718,0.017484521,-0.05963319,0.040902622,0.2395885,-0.07638241
302,1,20,0.39109087,0.249086,-0.31757,0.015861101,0.13264124,-0.47236258,-0.026304925,-0.23369148,0.091344565,-0.5496393,-0.18406774,-0.6175618,-0.29322496,0.3931714,0.0032396389,-0.059357345,-0.33674484,-0.04889679,-0.071426414,-0.21955511,0.26219958,-0.13025685,-0.08370555,-0.15209982,-0.31216767,0.39882106,-0.20625654,0.09756584,0.30837625,-0.19882126,0.13774832,0.15865621,0.21194355,0.027381273,0.13351062,0.35984147,-0.051129285,-0.023357173,-0.03771012,0.024484001,0.32218277,0.04366927,0.063348666,0.1183599,0.26114,-0.030773398,0.41842964,0.3248607,0.34219542,-0.04720062,-0.1804315,-0.36918265,-0.22033276,-0.052037302,-0.11826216,-0.18881413,0.37137485,-0.114365175,-0.043061048,0.30580875,0.066396944,0.12717047,0.058929887,0.1481092,-0.70878744,-0.2831793,0.023488808,-0.3109831,-0.07056497,-0.29345536,-0.17715661,0.08233835,-0.04259937,0.14040007,0.06106504,0.21023123,0.07756866,-0.37029693,0.12728432,-0.2429627,-0.2958839,-0.10776266,-0.34552598,-0.034930065,-0.023248969,0.1420808,-0.0146130575,-0.3379231,-0.23577549,-0.17812721,0.24840839,-0.002667093,-0.20713757,0.19837712,0.34895015,-0.13048194
